year,state,county,county_code,state_code,units_of_measure,Air.Quality.Index,AQI,pollutant,arithmetic_mean
1992,Colorado,Denver,31,8,Parts per billion,Moderate,74,NO2,66.711712
1992,Colorado,Denver,31,8,Parts per million,Moderate,74,Ozone,0.04962
1992,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,19.793324
1992,Colorado,Denver,31,8,Parts per billion,Moderate,74,SO2,8.841713
1992,Colorado,Douglas,35,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,11.0338464
1992,Colorado,Eagle,37,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,11.6888886
1992,Colorado,El Paso,41,8,Parts per million,Moderate,72,CO,0.6139169
1992,Colorado,El Paso,41,8,Parts per billion,Moderate,72,NO2,33.44759485714286
1992,Colorado,El Paso,41,8,Parts per million,Moderate,72,Ozone,0.0494
1992,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,12.967668985714283
1992,Colorado,El Paso,41,8,Parts per billion,Moderate,72,SO2,3.296404
1992,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.4534884
1992,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,16.261641599999997
1992,Colorado,Gunnison,51,8,Parts per million,Moderate,73,Ozone,0.053706
1992,Colorado,Gunnison,51,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,19.5825
1992,Colorado,Jefferson,59,8,Parts per million,Moderate,75,CO,0.718615
1992,Colorado,Jefferson,59,8,Parts per billion,Moderate,75,NO2,30.71134
1992,Colorado,Jefferson,59,8,Parts per million,Moderate,75,Ozone,0.05573633333333333
1992,Colorado,Jefferson,59,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,11.0054817
1992,Colorado,La Plata,67,8,Parts per billion,Moderate,73,NO2,8.9384245
1992,Colorado,La Plata,67,8,Parts per million,Moderate,73,Ozone,0.05384949999999999
1992,Colorado,La Plata,67,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,13.4223231
1992,Colorado,Larimer,69,8,Parts per million,Moderate,74,CO,0.907285
1992,Colorado,Larimer,69,8,Parts per million,Moderate,74,Ozone,0.0548495
1992,Colorado,Larimer,69,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,13.9085034
1992,Colorado,Lincoln,73,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.0181818
1992,Colorado,Logan,75,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,10.3000002
1992,Colorado,Mesa,77,8,Parts per million,Moderate,73,CO,1.560665
1992,Colorado,Mesa,77,8,Parts per million,Moderate,73,Ozone,0.054678
1992,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,14.7901065
1992,Colorado,Mesa,77,8,Parts per billion,Moderate,73,SO2,1.332402
1992,Colorado,Montezuma,83,8,Parts per billion,Moderate,51,SO2,0.3
1992,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,18.1392152
1992,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,16.502081099999998
1992,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.7157892
1992,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,18.374298399999997
1992,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,23.0435064
1992,Colorado,Summit,117,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.344827399999998
1992,Colorado,Weld,123,8,Parts per million,Moderate,72,CO,0.855936
1992,Colorado,Weld,123,8,Parts per million,Moderate,72,Ozone,0.051235
1992,Colorado,Weld,123,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,18.0686385
1993,Colorado,Adams,1,8,Parts per million,Moderate,76,CO,0.6486955
1993,Colorado,Adams,1,8,Parts per billion,Moderate,76,NO2,41.384786000000005
1993,Colorado,Adams,1,8,Parts per million,Moderate,76,Ozone,0.05776399999999999
1993,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),Moderate,76,PM10,16.2422808
1993,Colorado,Adams,1,8,Parts per billion,Moderate,76,SO2,2.817976
1993,Colorado,Alamosa,3,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,14.7631578
1993,Colorado,Arapahoe,5,8,Parts per million,Moderate,73,CO,0.656737
1993,Colorado,Arapahoe,5,8,Parts per billion,Moderate,73,NO2,46.223464
1993,Colorado,Arapahoe,5,8,Parts per million,Moderate,73,Ozone,0.0525095
1993,Colorado,Arapahoe,5,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,17.518032599999998
1993,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,26.161062
1993,Colorado,Boulder,13,8,Parts per million,Moderate,77,CO,1.0543773333333333
1993,Colorado,Boulder,13,8,Parts per million,Moderate,77,Ozone,0.060267
1993,Colorado,Boulder,13,8,Micrograms/cubic meter (25 C),Moderate,77,PM10,14.6781165
1993,Colorado,Delta,29,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,17.7782562
1993,Colorado,Denver,31,8,Parts per million,Moderate,72,CO,1.7585502
1993,Colorado,Denver,31,8,Parts per billion,Moderate,72,NO2,57.115385
1993,Colorado,Denver,31,8,Parts per million,Moderate,72,Ozone,0.0474545
1993,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,21.6369109
1993,Colorado,Denver,31,8,Parts per billion,Moderate,72,SO2,8.344444
1993,Colorado,Douglas,35,8,Parts per million,Moderate,74,Ozone,0.058395
1993,Colorado,Douglas,35,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,11.4428574
1993,Colorado,Eagle,37,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.5828574
1993,Colorado,El Paso,41,8,Parts per million,Moderate,72,CO,0.5634824444444444
1993,Colorado,El Paso,41,8,Parts per billion,Moderate,72,NO2,31.749043714285715
1993,Colorado,El Paso,41,8,Parts per million,Moderate,72,Ozone,0.0474755
1993,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,13.039727057142857
1993,Colorado,El Paso,41,8,Parts per billion,Moderate,72,SO2,3.132711714285714
1993,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,11.656875
1993,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,19.9445883
1993,Colorado,Gunnison,51,8,Parts per million,Moderate,73,Ozone,0.054615
1993,Colorado,Gunnison,51,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,19.1862858
1993,Colorado,Jefferson,59,8,Parts per million,Moderate,78,CO,0.79256
1993,Colorado,Jefferson,59,8,Parts per billion,Moderate,78,NO2,24.523944
1993,Colorado,Jefferson,59,8,Parts per million,Moderate,78,Ozone,0.060263
1993,Colorado,Jefferson,59,8,Micrograms/cubic meter (25 C),Moderate,78,PM10,10.8177392
1993,Colorado,La Plata,67,8,Parts per billion,Moderate,74,NO2,7.165706
1993,Colorado,La Plata,67,8,Parts per million,Moderate,74,Ozone,0.0556715
1993,Colorado,La Plata,67,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,11.4389508
1993,Colorado,Larimer,69,8,Parts per million,Moderate,74,CO,0.820108
1993,Colorado,Larimer,69,8,Parts per million,Moderate,74,Ozone,0.053426
1993,Colorado,Larimer,69,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,12.9377379
1993,Colorado,Larimer,69,8,Parts per billion,Moderate,74,SO2,0.046809
1993,Colorado,Mesa,77,8,Parts per million,Moderate,51,CO,1.411941
1993,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.7133009
1993,Colorado,Montezuma,83,8,Parts per million,Moderate,71,Ozone,0.04898
1993,Colorado,Montezuma,83,8,Parts per billion,Moderate,71,SO2,0.15625
1993,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.7324194
1993,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.2833334
1993,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.5444442
1993,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,18.3542205
1993,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,23.5690908
1993,Colorado,Summit,117,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,17.511713399999998
1993,Colorado,Weld,123,8,Parts per million,Moderate,72,CO,0.751151
1993,Colorado,Weld,123,8,Parts per million,Moderate,72,Ozone,0.050902
1993,Colorado,Weld,123,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,15.7959999
1994,Colorado,Adams,1,8,Parts per million,Moderate,75,CO,0.565291
1994,Colorado,Adams,1,8,Parts per billion,Moderate,75,NO2,45.0681565
1994,Colorado,Adams,1,8,Parts per million,Moderate,75,Ozone,0.0581265
1994,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,14.71278348
1994,Colorado,Adams,1,8,Parts per billion,Moderate,75,SO2,2.908382
1994,Colorado,Alamosa,3,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.6991304
1994,Colorado,Arapahoe,5,8,Parts per million,Moderate,75,CO,0.558574
1994,Colorado,Arapahoe,5,8,Parts per billion,Moderate,75,NO2,48.612813
1994,Colorado,Arapahoe,5,8,Parts per million,Moderate,75,Ozone,0.054393
1994,Colorado,Arapahoe,5,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,14.6338986
1994,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,24.7075146
1994,Colorado,Boulder,13,8,Parts per million,Moderate,77,CO,0.887184
1994,Colorado,Boulder,13,8,Parts per million,Moderate,77,Ozone,0.061184
1994,Colorado,Boulder,13,8,Micrograms/cubic meter (25 C),Moderate,77,PM10,12.319091
1994,Colorado,Delta,29,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,19.088754
1994,Colorado,Denver,31,8,Parts per million,Moderate,72,CO,1.752277833333333
1994,Colorado,Denver,31,8,Parts per billion,Moderate,72,NO2,59.83662
1994,Colorado,Denver,31,8,Parts per million,Moderate,72,Ozone,0.048691
1994,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,18.5596892
1994,Colorado,Denver,31,8,Parts per billion,Moderate,72,SO2,6.989415
1994,Colorado,Douglas,35,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,9.4384614
1994,Colorado,Eagle,37,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,9.8676924
1994,Colorado,El Paso,41,8,Parts per million,Moderate,73,CO,0.6659388888888889
1994,Colorado,El Paso,41,8,Parts per billion,Moderate,73,NO2,33.02622485714286
1994,Colorado,El Paso,41,8,Parts per million,Moderate,73,Ozone,0.0495375
1994,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,13.0807683375
1994,Colorado,El Paso,41,8,Parts per billion,Moderate,73,SO2,3.806403571428571
1994,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.2349396
1994,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,17.0159121
1994,Colorado,Gunnison,51,8,Parts per million,Moderate,75,Ozone,0.058735
1994,Colorado,Gunnison,51,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,19.3928574
1994,Colorado,Jefferson,59,8,Parts per million,Moderate,79,CO,0.861384
1994,Colorado,Jefferson,59,8,Parts per billion,Moderate,79,NO2,24.097179
1994,Colorado,Jefferson,59,8,Parts per million,Moderate,79,Ozone,0.062568
1994,Colorado,Jefferson,59,8,Micrograms/cubic meter (25 C),Moderate,79,PM10,10.0576601
1994,Colorado,La Plata,67,8,Parts per billion,Moderate,76,NO2,9.5989115
1994,Colorado,La Plata,67,8,Parts per million,Moderate,76,Ozone,0.0586975
1994,Colorado,La Plata,67,8,Micrograms/cubic meter (25 C),Moderate,76,PM10,9.3786816
1994,Colorado,Larimer,69,8,Parts per million,Moderate,76,CO,0.815443
1994,Colorado,Larimer,69,8,Parts per million,Moderate,76,Ozone,0.0556345
1994,Colorado,Larimer,69,8,Micrograms/cubic meter (25 C),Moderate,76,PM10,13.6036764
1994,Colorado,Larimer,69,8,Parts per billion,Moderate,76,SO2,0.041346
1994,Colorado,Mesa,77,8,Parts per million,Moderate,51,CO,1.271495
1994,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.4024523
1994,Colorado,Montezuma,83,8,Parts per million,Moderate,72,Ozone,0.052451
1994,Colorado,Montezuma,83,8,Parts per billion,Moderate,72,SO2,0.196117
1994,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.515559
1994,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,14.1528513
1994,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,17.6555556
1994,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,18.68132655
1994,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,19.6377222
1994,Colorado,Summit,117,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,16.4486712
1994,Colorado,Teller,119,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,32.8999998
1994,Colorado,Weld,123,8,Parts per million,Moderate,74,CO,0.750327
1994,Colorado,Weld,123,8,Parts per million,Moderate,74,Ozone,0.05693
1994,Colorado,Weld,123,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,15.0596028
1995,Colorado,Adams,1,8,Parts per million,Moderate,71,CO,0.844476
1995,Colorado,Adams,1,8,Parts per billion,Moderate,71,NO2,46.838068
1995,Colorado,Adams,1,8,Parts per million,Moderate,71,Ozone,0.049582
1995,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),Moderate,71,PM10,13.2784398
1995,Colorado,Adams,1,8,Parts per billion,Moderate,71,SO2,3.226111
1995,Colorado,Alamosa,3,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.506989
1995,Colorado,Arapahoe,5,8,Parts per million,Moderate,72,CO,0.395006
1995,Colorado,Arapahoe,5,8,Parts per billion,Moderate,72,NO2,47.341317
1995,Colorado,Arapahoe,5,8,Parts per million,Moderate,72,Ozone,0.053014
1995,Colorado,Arapahoe,5,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,14.9571426
1995,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,18.8776122
1995,Colorado,Boulder,13,8,Parts per million,Moderate,74,CO,0.9200346666666668
1995,Colorado,Boulder,13,8,Parts per million,Moderate,74,Ozone,0.054895
1995,Colorado,Boulder,13,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,10.4135804
1995,Colorado,Delta,29,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,14.5894734
1995,Colorado,Denver,31,8,Parts per million,Moderate,72,CO,1.474398
1995,Colorado,Denver,31,8,Parts per billion,Moderate,72,NO2,57.688103
1995,Colorado,Denver,31,8,Parts per million,Moderate,72,Ozone,0.0462895
1995,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,15.0503926
1995,Colorado,Denver,31,8,Parts per billion,Moderate,72,SO2,4.932687
1995,Colorado,Douglas,35,8,Parts per million,Moderate,75,Ozone,0.059338
1995,Colorado,Douglas,35,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,9.143478
1995,Colorado,Eagle,37,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,9.8873238
1995,Colorado,El Paso,41,8,Parts per million,Moderate,72,CO,0.7387341111111111
1995,Colorado,El Paso,41,8,Parts per billion,Moderate,72,NO2,32.41356728571429
1995,Colorado,El Paso,41,8,Parts per million,Moderate,72,Ozone,0.04798
1995,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,11.807718633333334
1995,Colorado,El Paso,41,8,Parts per billion,Moderate,72,SO2,3.1744371428571427
1995,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,10.5558618
1995,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.9464286
1995,Colorado,Gunnison,51,8,Parts per million,Moderate,74,Ozone,0.055882
1995,Colorado,Gunnison,51,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,19.2739128
1995,Colorado,Jefferson,59,8,Parts per million,Moderate,75,CO,0.957776
1995,Colorado,Jefferson,59,8,Parts per billion,Moderate,75,NO2,20.95175175
1995,Colorado,Jefferson,59,8,Parts per million,Moderate,75,Ozone,0.05649975
1995,Colorado,Jefferson,59,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,8.00095215
1995,Colorado,La Plata,67,8,Parts per billion,Moderate,73,NO2,9.0439735
1995,Colorado,La Plata,67,8,Parts per million,Moderate,73,Ozone,0.055194
1995,Colorado,La Plata,67,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,9.6163398
1995,Colorado,Larimer,69,8,Parts per million,Moderate,74,CO,0.837441
1995,Colorado,Larimer,69,8,Parts per million,Moderate,74,Ozone,0.0531515
1995,Colorado,Larimer,69,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,13.419231
1995,Colorado,Larimer,69,8,Parts per billion,Moderate,74,SO2,0.009091
1995,Colorado,Mesa,77,8,Parts per million,Moderate,51,CO,1.351102
1995,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.12540855
1995,Colorado,Montezuma,83,8,Parts per million,Moderate,73,Ozone,0.054284
1995,Colorado,Montezuma,83,8,Parts per billion,Moderate,73,SO2,0.108511
1995,Colorado,Montrose,85,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,16.3999998
1995,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.8772458
1995,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.6702894
1995,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.8941176
1995,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,16.9369077
1995,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.7705635
1995,Colorado,Summit,117,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.6738033
1995,Colorado,Teller,119,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,31.518749999999997
1995,Colorado,Weld,123,8,Parts per million,Moderate,72,CO,0.872975
1995,Colorado,Weld,123,8,Parts per million,Moderate,72,Ozone,0.05309
1995,Colorado,Weld,123,8,Micrograms/cubic meter (25 C),Moderate,72,PM10,12.2146245
1996,Colorado,Adams,1,8,Parts per million,Moderate,75,CO,0.726159
1996,Colorado,Adams,1,8,Parts per billion,Moderate,75,NO2,47.184127
1996,Colorado,Adams,1,8,Parts per million,Moderate,75,Ozone,0.058632
1996,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,14.4100176
1996,Colorado,Adams,1,8,Parts per billion,Moderate,75,SO2,3.496676
1996,Colorado,Alamosa,3,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.9650484
1996,Colorado,Arapahoe,5,8,Parts per million,Moderate,74,CO,0.38496
1996,Colorado,Arapahoe,5,8,Parts per billion,Moderate,74,NO2,53.619718
1996,Colorado,Arapahoe,5,8,Parts per million,Moderate,74,Ozone,0.057735
1996,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,19.143589799999997
1996,Colorado,Boulder,13,8,Parts per million,Moderate,73,CO,0.8016086666666666
1996,Colorado,Boulder,13,8,Parts per million,Moderate,73,Ozone,0.0543205
1996,Colorado,Boulder,13,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,10.7593388
1996,Colorado,Delta,29,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,14.9801472
1996,Colorado,Denver,31,8,Parts per million,Moderate,73,CO,1.23902725
1996,Colorado,Denver,31,8,Parts per billion,Moderate,73,NO2,57.280967
1996,Colorado,Denver,31,8,Parts per million,Moderate,73,Ozone,0.0493535
1996,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),Moderate,73,PM10,15.4503724
1996,Colorado,Denver,31,8,Parts per billion,Moderate,73,SO2,6.111326
1996,Colorado,Douglas,35,8,Parts per million,Moderate,77,Ozone,0.063665
1996,Colorado,Douglas,35,8,Micrograms/cubic meter (25 C),Moderate,77,PM10,8.9875002
1996,Colorado,Eagle,37,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,10.5454548
1996,Colorado,El Paso,41,8,Parts per million,Moderate,71,CO,0.6592014444444445
1996,Colorado,El Paso,41,8,Parts per billion,Moderate,71,NO2,32.832114
1996,Colorado,El Paso,41,8,Parts per million,Moderate,71,Ozone,0.04663733333333333
1996,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),Moderate,71,PM10,12.2020095375
1996,Colorado,El Paso,41,8,Parts per billion,Moderate,71,SO2,2.3846522857142856
1996,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,9.8217390000000009
1996,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.490886399999996
1996,Colorado,Gunnison,51,8,Parts per million,Moderate,75,Ozone,0.059314
1996,Colorado,Gunnison,51,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,22.8650001
1996,Colorado,Jefferson,59,8,Parts per million,Moderate,76,CO,0.823521
1996,Colorado,Jefferson,59,8,Parts per billion,Moderate,76,NO2,19.92142275
1996,Colorado,Jefferson,59,8,Parts per million,Moderate,76,Ozone,0.05856275
1996,Colorado,Jefferson,59,8,Micrograms/cubic meter (25 C),Moderate,76,PM10,8.636565075
1996,Colorado,La Plata,67,8,Parts per billion,Moderate,74,NO2,11.080997
1996,Colorado,La Plata,67,8,Parts per million,Moderate,74,Ozone,0.057057
1996,Colorado,La Plata,67,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,13.6747342
1996,Colorado,Larimer,69,8,Parts per million,Moderate,75,CO,0.76878
1996,Colorado,Larimer,69,8,Parts per million,Moderate,75,Ozone,0.0559435
1996,Colorado,Larimer,69,8,Micrograms/cubic meter (25 C),Moderate,75,PM10,12.2823528
1996,Colorado,Mesa,77,8,Parts per million,Moderate,51,CO,1.398286
1996,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.14944125
1996,Colorado,Montezuma,83,8,Parts per million,Moderate,73,Ozone,0.054869
1996,Colorado,Montrose,85,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.9
1996,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,11.6574018
1996,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,13.85148435
1996,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,15.542307599999999
1996,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,16.478574
1996,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.4111659
1996,Colorado,Summit,117,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,10.94625
1996,Colorado,Teller,119,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,23.0829114
1996,Colorado,Weld,123,8,Parts per million,Moderate,74,CO,0.756574
1996,Colorado,Weld,123,8,Parts per million,Moderate,74,Ozone,0.055896
1996,Colorado,Weld,123,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,10.524528599999998
1997,Colorado,Adams,1,8,Parts per million,Moderate,74,CO,0.759912
1997,Colorado,Adams,1,8,Parts per billion,Moderate,74,NO2,48.222997
1997,Colorado,Adams,1,8,Parts per million,Moderate,74,Ozone,0.057557
1997,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),Moderate,74,PM10,14.24876685
1997,Colorado,Adams,1,8,Parts per billion,Moderate,74,SO2,3.424513
1997,Colorado,Alamosa,3,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,12.9433734
1997,Colorado,Arapahoe,5,8,Parts per million,Moderate,73,CO,0.379617
1997,Colorado,Arapahoe,5,8,Parts per million,Moderate,73,Ozone,0.055193
1997,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),Moderate,51,PM10,17.348672399999998
